PVS,dataset,Bitrate,Framerate,Resolution,video_codec,0.0_quantil_StdDev_MotionX_non-i,1.0_quantil_FrameSize,iqr_Av_QPBB_non-i,iqr_min_QP,kurtosis_Av_Motion,kurtosis_Av_QPBB_non-i,kurtosis_FrameSize_non-i,mean_Av_QPBB_non_i,quant,std_FrameSize_non-i,std_max_QP_non-i,predicted_mos_mode3_baseline,p1204_3_score
isometric_01_960x540_60_yuv420p.yuv_H264_0.75M,lofps_4k_testnum_009,741.505859375,60.0,518400.0,H264,1.7771955565555728,16172.0,1.0333333333333314,1.0,6.721675640495066,0.8159878084214838,11.709492875448793,41.69981505122917,0.8176434323770426,280.0882838661611,1.3460162870499217,1.6674295050462684,1.5566753276670813
isometric_01_960x540_60_yuv420p.yuv_H264_5M,lofps_4K_testnum_013,4955.4794921875,60.0,518400.0,H264,1.1117216000329795,74830.0,1.0,1.0,3.503961007251206,3.0293120554902933,11.412637022783972,28.42598039215686,0.5573721645520953,1250.7334813665423,1.0435944597810882,2.8854982287230238,2.519921436485951
isometric_01_960x540_60_yuv420p.yuv_HEVC_0.5M,lofps_4k_testnum_011,495.7578125,60.0,518400.0,HEVC,1.0619744191267881,7949.0,1.0,1.0,2.1984515214461053,-0.13843112953997183,1.504712579356002,43.45090512553771,0.8519785318732884,230.98167011456044,0.9447084623690518,1.7621746706775225,1.6228480549739968
isometric_01_960x540_60_yuv420p.yuv_HEVC_2M,lofps_4k_testnum_011,1989.1796875,60.0,518400.0,HEVC,0.9538527587546978,36614.0,1.0,1.0,0.8151525980336305,3.4611242948169876,4.618138242757187,34.389470901392954,0.674303351007705,555.488400390486,1.0692255131505672,2.7194843791140757,2.4113370075966047
rts_01_1280x720_120_yuv420p.yuv_HEVC_2M,hifps_120_testnum_000,1266.0087890625,120.0,921600.0,HEVC,0.0031622776601683794,5372.0,0.4288458589833972,0.0,21.0045210720636,13.3609986475748,-0.9778327542586966,29.031456482773258,0.5692442447602599,644.5394209073318,0.9133367627865621,3.374875887765427,2.9211276421120664
rts_01_1280x720_30_yuv420p.yuv_HEVC_0.1M,lofps_4K_testnum_013,108.3798828125,30.0,921600.0,HEVC,0.48988261408825023,1608.0,0.6464701169208809,0.25,20.347713130331734,0.4209962046680378,3.961111434832815,43.1833156815158,0.8467316800297215,269.1339370047481,1.2165757536573227,1.8622976022219628,1.7086695333166704
rts_01_1280x720_30_yuv420p.yuv_HEVC_0.3M,lofps_4K_testnum_014,252.625,30.0,921600.0,HEVC,0.33452409883590356,4046.0,3.1511462349112236,3.0,19.96087671434494,0.6628426408844965,4.726456808172575,36.49190014066424,0.7155274537385146,494.69871394602626,1.5993927154401317,2.6305731666968732,2.4605201888815587
rts_01_1280x720_30_yuv420p.yuv_HEVC_1M,hifps_120_testnum_003,981.9609375,30.0,921600.0,HEVC,0.43476497635087363,15416.0,3.853885542168676,4.0,20.673328929197034,-0.4321104702135554,5.854292036188056,26.126264417869997,0.5122796944680391,2179.9991835301544,2.5461906447472553,3.2116357044841775,3.200571622781909
rts_01_1280x720_60_yuv420p.yuv_HEVC_0.16M,lofps_4k_testnum_005,163.6943359375,60.0,921600.0,HEVC,0.17649785566843457,1560.0,1.9237891737891744,3.0,20.007296888622292,1.0297728061790155,4.561668450328346,42.4563897999536,0.8324782313716392,186.01851377753297,0.7662740036283474,2.198070707371298,2.0968326795236845
rts_01_1280x720_60_yuv420p.yuv_HEVC_0.5M,lofps_4k_testnum_009,372.3251953125,60.0,921600.0,HEVC,0.13934377796167524,4070.0,1.7384019212563402,1.0,20.982369895902636,2.4757043786214687,9.744396471508903,35.68625090810134,0.6997304099627715,370.5621398583278,1.1508386528514978,2.966215084355567,2.6625805124296003
rts_01_1920x1080_120_yuv420p.yuv_H264_0.5M,hifps_120_testnum_004,535.6357421875,120.0,2073600.0,H264,0.0,6060.0,2.480147058823526,3.0,6.559734483469148,2.1376720186803873,2.6975488853400904,42.423427389705886,0.8318319096020762,339.31784483294416,1.3425416147038292,2.251468068635969,2.069975343627778
rts_01_1920x1080_120_yuv420p.yuv_H264_1.95M,hifps_120_testnum_003,1909.466796875,120.0,2073600.0,H264,0.0,6061.0,0.3632659313725455,0.0,10.568492858003541,12.603756463277255,482.02408660902006,40.76546772875817,0.799322896642317,75.3942019895004,1.0880651989287324,2.5238138841045203,2.2317005958447913
rts_01_1920x1080_120_yuv420p.yuv_H264_2M,hifps_120_testnum_000,1958.1337890625,120.0,2073600.0,H264,0.0031622776601683794,7673.0,0.40814950980391984,0.0,17.298510453022896,6.0979963297105595,14.905107589573955,35.09711580882353,0.688178741349481,279.5858927474854,1.1227968573498137,3.2315351741094074,2.7699603732282094
rts_01_1920x1080_120_yuv420p.yuv_HEVC_0.3M,hifps_120_testnum_004,314.017578125,120.0,2073600.0,HEVC,0.0031622776601683794,3209.0,5.0,5.0,19.97787202734761,-1.0272375361626616,16.783184626797922,44.91891585081992,0.8807630558984298,248.31801960981673,2.798076606154948,2.2209114770202723,2.0633671694826274
rts_01_1920x1080_120_yuv420p.yuv_HEVC_0.5M,hifps_120_testnum_000,447.763671875,120.0,2073600.0,HEVC,0.0031622776601683794,3209.0,2.686167167596963,3.0,17.913823175877926,-1.7589531958528657,6.112879257381557,41.7098874815409,0.817840931010606,288.12604642055237,0.18641668793370497,2.7767992385331906,2.5837199931809023
rts_01_1920x1080_120_yuv420p.yuv_HEVC_5M,hifps_120_testnum_004,3429.6875,120.0,2073600.0,HEVC,0.1735726323258045,13139.0,0.6018202234104031,0.0,21.415496422875574,8.942306313672825,-0.8882666566374988,27.026760650987057,0.5299364833526874,1498.4318491525628,0.7385470637407087,3.9420508365954334,3.5915813071520537
rts_01_1920x1080_30_yuv420p.yuv_H264_0.3M,lofps_4k_testnum_009,296.015625,30.0,2073600.0,H264,1.2949089362580617,5992.0,3.6835171568627487,4.0,16.17873022362539,0.01691111292757208,4.374080990381758,41.98543634008787,0.8232438498056446,695.664657620839,1.949716941692779,2.0842254333087027,1.997453406384586
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,hifps_120_testnum_000,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,hifps_120_testnum_003,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,hifps_120_testnum_004,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,lofps_4k_testnum_005,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,lofps_4k_testnum_007,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,lofps_4k_testnum_009,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,lofps_4k_testnum_010,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,lofps_4k_testnum_011,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,lofps_4K_testnum_013,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.49M,lofps_4K_testnum_014,482.1328125,30.0,2073600.0,H264,1.1790908233242545,7711.0,3.8045955882353013,4.0,19.921541388021833,0.17744983482465626,4.110707232878018,36.97457825103286,0.724991730412409,988.5452919950629,2.508489323566923,2.7627146367305833,2.6413718237654225
rts_01_1920x1080_30_yuv420p.yuv_H264_0.75M,lofps_4k_testnum_005,738.2734375,30.0,2073600.0,H264,1.4084365642604628,11428.0,4.523100490196079,5.0,22.323326298714075,-0.32877287190576654,3.734986313771639,33.40942315889567,0.6550867286057974,1396.4639977694676,2.000572295843772,3.1135391537674053,2.9379511181684084
rts_01_1920x1080_30_yuv420p.yuv_H264_2M,lofps_4k_testnum_009,2004.5771484375,30.0,2073600.0,H264,2.1632692887872356,26520.0,4.79877450980392,6.0,22.16227117559266,-0.21411117027746274,4.6425014256609485,25.722888795986623,0.5043703685487573,3724.8180178770535,2.224130762463761,3.597286991770305,3.616250316024574
rts_01_1920x1080_30_yuv420p.yuv_HEVC_0.16M,lofps_4K_testnum_014,169.3662109375,30.0,2073600.0,HEVC,0.8888707456777573,3247.0,3.0,3.0,19.580156648666463,-0.19802728231182964,7.244624882274728,44.591356980829254,0.8743403329574363,469.087117853798,2.3729695982350534,2.0450585877641876,1.862468185517114
rts_01_1920x1080_30_yuv420p.yuv_HEVC_0.3M,lofps_4k_testnum_005,244.3515625,30.0,2073600.0,HEVC,0.8888707456777573,3246.0,2.313045853379897,2.0,19.07330792573492,1.0893204584537424,1.5970191922094017,41.52483215214155,0.8142123951400304,538.5523485715347,0.8094745458787321,2.5407098046134116,2.2987603910508447
rts_01_1920x1080_30_yuv420p.yuv_HEVC_0.5M,lofps_4K_testnum_013,446.9228515625,30.0,2073600.0,HEVC,1.0964991108285185,7077.0,3.409849756769553,4.0,21.225641498653435,0.16185524222169478,4.937919964073464,36.55215403655861,0.7167089026776199,903.8763445710124,1.2898493137854032,3.1146772886393683,2.9024781659340286
rts_01_1920x1080_30_yuv420p.yuv_HEVC_2M,lofps_4k_testnum_011,1932.0966796875,30.0,2073600.0,HEVC,0.7344615038819537,24407.0,4.078437350434388,5.25,20.718330684566848,0.07122268016664046,3.689520464557302,25.818203444128887,0.5062392832182134,3453.3551362210446,2.0867851287241144,3.7164301566890257,3.7178464572709444
rts_01_1920x1080_60_yuv420p.yuv_H264_0.5M,lofps_4k_testnum_007,490.9921875,60.0,2073600.0,H264,0.7115598275038327,6060.0,2.680698529411764,3.0,15.716695074682487,2.28964074278022,3.6275898901180774,41.8632091503268,0.820847238241702,400.7510424114686,1.463786568640007,2.347096993011129,2.12945215593723
rts_01_1920x1080_60_yuv420p.yuv_H264_3M,lofps_4k_testnum_010,2933.9853515625,60.0,2073600.0,H264,1.2132144119481656,19592.0,3.5827512254901954,3.0,22.504256841965013,0.9083856857645198,6.396524326375259,26.389903799019606,0.5174490940984237,1404.1814009395562,1.6850879575252296,3.834691820151734,3.557154085021688
rts_01_1920x1080_60_yuv420p.yuv_HEVC_0.2M,lofps_4k_testnum_009,221.9609375,60.0,2073600.0,HEVC,0.3124790170470244,3210.0,5.0,5.0,20.301613707005796,-0.8351796068485045,11.284574514050027,44.99580482741263,0.8822706828904436,317.5857851674982,2.6220587305864083,2.2056689407827426,2.1093329796853384
rts_01_1920x1080_60_yuv420p.yuv_HEVC_0.5M,lofps_4k_testnum_010,352.2705078125,60.0,2073600.0,HEVC,0.26736678926149376,3209.0,0.8609991761297024,0.0,21.095036735299765,4.44095666193133,1.9131533578597315,41.009763649922085,0.8041130127435703,395.1784065590796,0.5833814273838007,2.878329517148847,2.5584420238565118
rts_01_1920x1080_60_yuv420p.yuv_HEVC_1M,lofps_4k_testnum_005,710.6494140625,60.0,2073600.0,HEVC,0.30508813747226815,7094.0,1.0498944439974451,1.0,21.56806669972153,3.708477193429972,5.0294381684882055,35.22740681226243,0.6907334669071065,729.8612594086163,0.8667078668345776,3.500272002661084,3.041057588915743
rts_01_3840x2160_30_yuv420p.yuv_HEVC_0.5M,lofps_4K_testnum_013,542.84765625,30.0,8294400.0,HEVC,2.0205881420787604,16880.0,2.7459625508266114,3.0,15.9015950946688,0.4049282040358162,42.81056465375087,44.430305623711604,0.8711824632100315,1478.8272860047562,2.3470619879208403,2.757218403741568,2.538735436534574
rts_01_3840x2160_30_yuv420p.yuv_HEVC_1M,lofps_4K_testnum_013,894.349609375,30.0,8294400.0,HEVC,1.976159896108825,16558.0,1.4349078571235907,0.0,15.681359593615795,3.2029549760591935,17.236834150937057,40.472135533595996,0.7935712849724705,1598.0062856712457,0.8604331974797074,3.4169471458076432,3.0679160541946997
rts_01_3840x2160_30_yuv420p.yuv_HEVC_2M,lofps_4k_testnum_011,1854.4697265625,30.0,8294400.0,HEVC,2.1850415459725916,27965.0,2.0083635989763735,1.0,23.715849521330213,3.561865608085946,14.434524109408883,35.096824929200096,0.6881730378274529,2500.5509262325363,1.3644262884298388,3.9665424242471565,3.7373917045284317
rts_01_3840x2160_30_yuv420p.yuv_HEVC_5M,lofps_4K_testnum_014,4636.9150390625,30.0,8294400.0,HEVC,1.6476343149674821,63685.0,2.210181399470784,1.0,32.519168200207595,2.3264843928678127,13.070736071241235,27.822891228404036,0.5455468868314517,5653.970248380973,1.0439465593043924,4.346193768501466,4.125933665707748
rts_01_3840x2160_60_yuv420p.yuv_H264_3.8M,lofps_4k_testnum_011,3713.947265625,60.0,8294400.0,H264,0.46565114372706207,23774.0,0.15175925925925782,0.0,12.572936239114792,19.773641058597068,257.9993764411972,40.49790314103753,0.7940765321772065,811.6040897384556,0.9634616531115454,3.29255451091316,2.7603419130265783
rts_01_3840x2160_60_yuv420p.yuv_HEVC_4M,lofps_4k_testnum_005,3158.6650390625,60.0,8294400.0,HEVC,1.358655980123905,27201.0,0.5680005018013006,0.0,70.51541610697657,3.352128107136502,11.860225227204431,34.05675721989722,0.6677795533313181,2217.4060703494415,0.5903544983591822,4.292561186940466,3.9329453723120795
rts_01_960x540_120_yuv420p.yuv_HEVC_0.2M,hifps_120_testnum_003,161.822265625,120.0,518400.0,HEVC,0.0,833.0,2.238095238095241,3.0,16.478834126878,1.2929006838463026,5.741870589177866,41.98790667952674,0.8232922878338576,90.69191923169491,0.6886647259803305,1.9603362671912647,1.923929861744731
rts_01_960x540_120_yuv420p.yuv_HEVC_1.3M,hifps_120_testnum_003,951.71484375,120.0,518400.0,HEVC,0.05250631943153999,4315.0,1.82342525242737,1.0,20.85548714856532,4.525635543669333,0.278693940678433,27.888768183073996,0.5468385918249803,438.995773257561,1.3431254448199013,3.0689919862078914,2.7159839837375044
rts_01_960x540_30_yuv420p.yuv_H264_0.13M,lofps_4k_testnum_011,128.783203125,30.0,518400.0,H264,0.48148819497996265,2102.0,5.070343137254902,6.0,19.697179435278063,-0.4449991856304685,3.762909267247858,39.08214145189848,0.766316499056833,328.354081984576,3.2180001753425076,1.7712576403654188,1.7600136819884697
rts_01_960x540_30_yuv420p.yuv_H264_0.5M,hifps_120_testnum_003,505.1318359375,30.0,518400.0,H264,0.599542911028943,8893.0,5.050000000000001,5.0,21.812012890902412,-0.7871570937669676,5.69364316516848,27.848962227031283,0.5460580828829663,1288.8100142946057,3.5077809788481837,2.650233377509978,2.6644505531083746
rts_01_960x540_30_yuv420p.yuv_HEVC_0.15M,lofps_4k_testnum_010,139.0244140625,30.0,518400.0,HEVC,0.3037819431666061,2589.0,4.5428924431522475,5.0,19.515378209520108,-0.1193411975124028,7.3051032207181965,38.210079047710636,0.7492172362296203,297.57750862455987,2.337416036105317,2.1480746493812726,2.0799265035137857
rts_01_960x540_30_yuv420p.yuv_HEVC_0.1M,hifps_120_testnum_003,81.123046875,30.0,518400.0,HEVC,0.1900098681647877,960.0,2.619171842650104,3.0,18.84527842482413,1.387832967189059,1.02859530375091,42.25565664191142,0.8285422870963024,174.6778506487338,1.4882463947873332,1.713471146754622,1.6720238265646004
rts_01_960x540_30_yuv420p.yuv_HEVC_0.2M,hifps_120_testnum_000,196.73828125,30.0,518400.0,HEVC,0.30290481587312956,2705.0,4.629243742292438,6.0,20.63764284192274,-0.7818348795819507,3.811629705450631,35.45948753194899,0.6952840692539017,406.64961627582363,2.4197287922185886,2.381161688897696,2.42942112004776
rts_01_960x540_30_yuv420p.yuv_HEVC_0.5M,lofps_4k_testnum_009,498.4892578125,30.0,518400.0,HEVC,0.3085751911629952,8184.0,4.071256668642562,4.0,20.01498019211564,-0.8107047444698834,5.805708558210512,28.327377222558415,0.5554387690697729,1192.4105565617401,2.9914958063542816,2.7821697565244063,2.8215998501996697
rts_01_960x540_60_yuv420p.yuv_H264_0.22M,lofps_4k_testnum_009,217.701171875,60.0,518400.0,H264,0.0031622776601683794,1696.0,1.1095588235294187,0.0,6.964091409035397,4.260406413364213,8.19929956562055,41.866768790849676,0.8209170351146995,88.83201304404841,1.7606334861852093,1.6459558826518519,1.5831945120526723
rts_01_960x540_60_yuv420p.yuv_H264_1M,lofps_4k_testnum_007,992.7900390625,60.0,518400.0,H264,0.35056803888378607,8913.0,4.962009803921568,6.0,21.849198424503424,0.02190873439107044,5.500296791194909,25.692267156862744,0.5037699442522107,720.7009606776992,2.5949090820545337,3.0221676700125486,3.104565896251822
rts_01_960x540_60_yuv420p.yuv_HEVC_0.1M,lofps_4K_testnum_013,102.583984375,60.0,518400.0,HEVC,0.0508629524364793,865.0,1.2416666666666671,3.0,17.38550001421849,2.0193542391427686,3.2919113397751145,42.79891331087399,0.8391943786445881,116.16204841244196,1.0239195480882035,1.8523164872646118,1.8108691670745902
racing_02_1280x720_30_yuv420p.yuv_HEVC_3M,lofps_4k_testnum_007,3013.3134765625,30.0,921600.0,HEVC,3.438208104681458,91963.0,1.0,1.0,12.00220695160075,2.125021422907996,4.472279608596109,33.252407651618356,0.6520079931689874,2130.289826531166,1.489264653491567,2.87593587767552,2.5070889462011223
racing_02_1280x720_60_yuv420p.yuv_HEVC_0.5M,lofps_4k_testnum_007,488.7509765625,60.0,921600.0,HEVC,1.392191998193567,6036.0,2.379918876813754,4.0,14.509913800655333,-0.5579018270803764,3.198844337334977,48.031553013487226,0.9417951571272005,246.6962576968465,1.3801717732862147,1.2612114805575994,1.288333284612982
racing_02_1280x720_60_yuv420p.yuv_HEVC_1M,hifps_120_testnum_000,984.37109375,60.0,921600.0,HEVC,2.014467607456644,14583.0,2.0396094029605223,3.0,15.597282005772552,1.472216748011312,2.017248642998533,42.96667525157476,0.8424838284622502,255.26944196579313,2.0202288227044907,2.12150440141245,2.0116008553095157
racing_02_1280x720_60_yuv420p.yuv_HEVC_2M,lofps_4K_testnum_013,1977.4921875,60.0,921600.0,HEVC,2.0563447121166054,34564.0,2.0,2.0,17.273319127960587,1.5779732506687676,1.2274436618082634,38.31943669553873,0.7513615038340927,701.46897365607,1.8309966934030115,2.7189512788584387,2.482710468581584
racing_02_1280x720_60_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_011,4931.349609375,60.0,921600.0,HEVC,1.8161051446031713,84797.0,1.0,1.0,16.725770363265248,2.4710317505933492,1.5002713652532735,32.8683009889623,0.6444764899796529,1150.4099127834302,1.4557984776912076,3.1717634998313398,2.788656890040368
racing_02_1920x1080_120_yuv420p.yuv_H264_10M,hifps_120_testnum_003,9812.8291015625,120.0,2073600.0,H264,2.6386424085113616,88087.0,1.0,1.0,18.00755754972994,2.3010102316231764,0.49313076911987075,36.52990206181401,0.7162725894473336,1433.1023675961446,1.4682206629418084,3.081989885017579,2.7154572896202556
racing_02_1920x1080_120_yuv420p.yuv_H264_20M,hifps_120_testnum_000,19713.5576171875,120.0,2073600.0,H264,2.5723436953869157,159779.0,1.0,1.0,14.505837067613793,3.2469424999829304,-0.006994680777648643,32.50457906988022,0.6373446876447102,2503.6557463933154,1.078033200216162,3.460386834038062,3.168835007306302
racing_02_1920x1080_120_yuv420p.yuv_H264_2M,hifps_120_testnum_000,1967.51953125,120.0,2073600.0,H264,2.1109524451448047,17738.0,2.9703431372549005,3.0,12.939279302203774,-0.8493971983335689,1.6631825513125733,48.39755962772578,0.9489717574063877,673.5579710885585,1.5439731675503725,1.101307755913741,1.1364786171568553
racing_02_1920x1080_120_yuv420p.yuv_HEVC_1.6M,hifps_120_testnum_004,1562.4267578125,120.0,2073600.0,HEVC,1.9214570272260678,8113.0,1.9185389781010258,1.0,15.661042608303756,-0.4831987904184989,3.151198146707017,47.11855649752894,0.9238932646574303,343.8283888546319,1.2362653813996602,1.7505710002046553,1.6349015572023713
racing_02_1920x1080_120_yuv420p.yuv_HEVC_20M,hifps_120_testnum_003,19659.5615234375,120.0,2073600.0,HEVC,1.883875101148929,141847.0,0.035490605427973776,0.0,13.330463325678746,2.886209579802303,0.02687138584016946,32.164740006223475,0.6306811765926171,2435.770155490914,0.9540247770314165,3.7100738944518716,3.4371595882912143
racing_02_1920x1080_120_yuv420p.yuv_HEVC_3M,hifps_120_testnum_003,2930.837890625,120.0,2073600.0,HEVC,2.057954309157321,20022.0,2.0,1.0,16.8180627890389,1.7127786484368661,1.304897157105434,42.820326622296825,0.8396142474960162,623.7271693209682,1.9205594753179047,2.6017877326590186,2.3102066381726747
racing_02_1920x1080_120_yuv420p.yuv_HEVC_5M,hifps_120_testnum_004,4888.421875,120.0,2073600.0,HEVC,1.8973078458098185,33562.0,1.0,1.0,17.51820007055083,2.05169919211453,0.47870930185038363,39.665166113963004,0.7777483551757451,865.5612650063301,1.639550845286684,3.0555391789257027,2.534694601672446
racing_02_1920x1080_30_yuv420p.yuv_H264_1.2M,lofps_4k_testnum_009,1175.458984375,30.0,2073600.0,H264,7.373630310757044,34913.0,3.9515931372549034,5.0,6.0123456747277775,-1.0444288780226747,2.0385036851027225,46.26053881123406,0.9070693884555698,1094.5891591143557,1.9160637365722055,1.348170215998165,1.2689878099994039
racing_02_1920x1080_30_yuv420p.yuv_H264_2M,lofps_4k_testnum_010,1968.1865234375,30.0,2073600.0,H264,7.392651972200984,64101.0,2.0,2.0,10.944996264770072,0.8719719085962829,6.503068683722324,42.04493423607066,0.8244104752170718,1849.9916010810841,2.079181380598775,2.0747647436910857,1.991447093871467
racing_02_1920x1080_30_yuv420p.yuv_H264_5M,lofps_4k_testnum_007,4986.1123046875,30.0,2073600.0,H264,6.287683444185296,154008.0,1.0,1.0,14.660167640029783,2.4689362846388487,4.1216003502802865,35.55173307771953,0.697092805445481,3661.443677775332,1.4695861723698531,2.9145695074486744,2.7060504498855735
racing_02_1920x1080_30_yuv420p.yuv_HEVC_0.75M,lofps_4K_testnum_014,739.0078125,30.0,2073600.0,HEVC,5.41588072534972,19525.0,2.0,2.0,7.890109453786845,-0.5043426727111768,4.129184567567522,47.03791366070729,0.9223120325628881,779.1189983362677,1.6892811481643102,1.5735741669891117,1.4623221468193859
racing_02_1920x1080_30_yuv420p.yuv_HEVC_1M,lofps_4k_testnum_011,992.19140625,30.0,2073600.0,HEVC,6.246066714110634,25230.0,2.0,2.0,9.609878648750433,0.3783750891178608,3.9753215354214344,44.99558963892535,0.8822664635083403,975.9745649282025,1.9022801618061596,1.9711560726132642,1.8062351932433423
racing_02_1920x1080_30_yuv420p.yuv_HEVC_2M,lofps_4k_testnum_009,1969.5478515625,30.0,2073600.0,HEVC,5.436769148655734,51919.0,2.0,2.0,10.400464890060642,0.775923719708695,3.644873487083353,40.32223235463236,0.7906320069535757,1612.1658121964088,1.7098443945207673,2.7038286839620573,2.5346395713995613
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,hifps_120_testnum_000,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,hifps_120_testnum_003,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,hifps_120_testnum_004,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_005,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_007,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_009,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_010,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,lofps_4k_testnum_011,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,lofps_4K_testnum_013,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
racing_02_1920x1080_30_yuv420p.yuv_HEVC_5M,lofps_4K_testnum_014,4935.189453125,30.0,2073600.0,HEVC,5.131950914260658,137641.0,1.0,1.0,11.262787675088779,1.2135933821773,3.781032916903948,34.58837944472693,0.6782035185240575,2976.9183678997038,1.2406976885073493,3.2774734558653242,3.0656104406873883
